what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317374655722
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317374656777
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317374658511
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317374906939
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317374912266
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1317374925155
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317374926272
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317375088388
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317375095128
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317375229459
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317375233496
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317375304653
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317375312405
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317375455173
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317375465825
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317375467825
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317375478627
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317375481458
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317375485165
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317375557427
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317375558891
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317375563331
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317375693255
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317376205635
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317376208928
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317376699364
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317376702297
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317376991244
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317376993240
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377012531
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317377015611
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1317377020663
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377028484
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377034868
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317377034976
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317377035043
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377046609
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377076283
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317377083707
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317377084258
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317377089306
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317377137562
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317377141940
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317377158294
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317377160378
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377165697
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377175516
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377176944
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377207124
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377208016
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377262100
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377263032
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377305188
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317377307729
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377312122
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377313529
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317377348533
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317377359746
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377363395
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377382406
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317377389106
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317377397272
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1317377399260
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377401663
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377401792
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317377402617
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317377417595
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317377439687
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1317377456514
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1317377501700
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317377502765
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317377505212
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317377507505
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317377513310
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317377518836
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317377523448
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377532465
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377564020
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1317377566685
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377569070
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377572517
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317377572847
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317377572969
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317377601560
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377602680
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377613242
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317377613822
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1317377623457
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377624344
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377624480
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317377625389
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1317377629671
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1317377633839
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317377634776
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317377635220
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317377644612
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1317377646881
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317377647646
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317377648581
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1317377650037
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317377661916
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317377677737
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1317377685635
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317377686720
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317377686993
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1317377689400
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377691025
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317377691160
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317377692606
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1317377694595
